gutenberg_id,text
31485,he would have passed by in disdain had it not been for its particularly
31485,ugly appearance. Thinking to do the world a service by destroying it he
31485,"thumped the reptile with his club, when, to his surprise, instead of"
31485,"being crushed by the impact, the beast grew to twice its former size."
31485,"Repeated and heavier blows only multiplied its dimensions and ugliness,"
31485,until at length the thoroughly frightened hero divested himself of his
31485,clothing with the intention of putting an end to his antagonist. His
31485,"formidable club was again raised, but before it could descend, he was"
31485,"counselled to wait. This he did, and to his greater surprise the ugly"
31485,"beast began to shrink, and finally disappeared."
31485,
31485,"Pierre had no convenient goddess to instruct him in critical moments, so"
31485,"he depended on his own wit. Of this he had inherited a liberal portion,"
31485,and this by diligent cultivation had been added to manyfold. So it
31485,happened that after Madame's surprising exhibition of an unsuspected
31485,"will of her own, and her declaration of her intention to enforce it,"
31485,Pierre had studiously let her alone.
31485,
31485,This course of action was as surprising to Madame as it was
31485,disconcerting. The consequences were such as her wily husband had
31485,"foreseen. Encountering no externally resisting medium, its force was"
31485,"wasted by internal attrition, so that Madame was being reduced to a"
31485,"nervous wreck, all of which was duly appreciated by Pierre."
31485,
31485,"This particular instance, being expanded into a general law, teaches us"
31485,that oftentimes the nimble wit of an agile villain prevails against the
31485,clumsy brains of a lofty-minded hero.
31485,
31485,Madame had had long years of patient endurance to train her in waiting;
31485,"but the endurance had been passive and purposeless, rather than active,"
31485,and with a well-defined object. Now that an object was to be attained by
31485,action the lessons of patient endurance counted for naught. Instead of
31485,"determined action against her open revolt, Pierre had been smilingly"
31485,obsequious and non-resisting.
31485,
31485,She knew very well that Pierre had been neither cowed into submission
31485,nor frightened from his purpose; but his policy of non-interference
31485,puzzled and terrified her. She knew not at what moment he might confront
31485,her with a move that she would have neither time nor power to check. In
31485,this state of mind day after day passed by with wearing regularity. She
31485,"felt the time going, every moment fraught with the necessity of action,"
31485,but without the slightest suggestion as to what she ought to do.
31485,"Pierre's toast might be burned to a crisp, his eggs scorched, or his"
31485,"coffee muddy, but there was no word of complaint. Regular or irregular"
31485,hours for meals were passed over with the same discomposing smiles. She
31485,"did not dare unburden her mind to Elise, for fear of letting drop some"
31485,untimely word which would immediately precipitate the impending crisis.
31485,For the first time in her life Elise was subjected to petulant words and
31485,irritating repulses by the sorely perplexed woman.
31485,
31485,"One evening, after a particularly trying day during which Elise had been"
31485,"stung into biting retorts, an inspiration came to Madame that rolled"
31485,every threatening cloud from her mind.
31485,
31485,"The next morning, after long waiting, Pierre came to the dining-room,"
31485,"but found neither breakfast nor Madame, and for the best of reasons."
31485,"With the first grey light of morning, Madame had slipped from the door"
31485,"of the Blue Goose, and before the sun had gilded the head of Ballard"
31485,Mountain she was far up the trail that led to the Inferno.
31485,
31485,Zephyr was moving deliberately about a little fire on which his
31485,"breakfast was cooking, pursing his lips in meditative whistles, or"
31485,engaged in audible discussion with himself on the various topics which
31485,floated through his mind. An unusual clatter of displaced rocks brought
31485,his dialogue to a sudden end; a sharp look down the trail shrank his
31485,"lips to a low whistle; the sight of a hard knob of dingy hair, strained"
31485,"back from a pair of imploring eyes fringed by colourless lashes, swept"
31485,"his hat from his head, and sent him clattering down to Madame with"
31485,outstretched hands.
31485,
31485,"""You're right, Madame. You're on the right trail, and it's but little"
31485,"farther. It's rather early for St. Peter, it's likely he's taking his"
31485,"beauty sleep yet; but I'll see that it's broken, unless you have a"
31485,"private key to the Golden Gates, which you deserve, if you haven't got"
31485,"it."" His address of welcome had brought him to Madame's side."
31485,
31485,"Her only reply was a bewildered gaze, as she took his hands. With his"
31485,"help she soon reached the camp, and seated herself in a rude chair which"
31485,Zephyr placed for her.
31485,
31485,"Zephyr, having seen to the comfort of his guest, returned to his"
31485,neglected breakfast.
31485,
31485,"""It takes a pretty cute angel to catch me unawares,"" he glanced at"
31485,"Madame; ""but you've got the drop on me this time. Come from an"
31485,"unexpected direction, too. I've heard tell of Jacob's vision of angels"
31485,"passing up and down, but I mostly allowed it was a pipe dream. I shall"
31485,"have to annotate my ideas again, which is no uncommon experience,"
31485,"statements to the contrary notwithstanding."" Zephyr paused from his"
31485,labours and looked inquiringly at Madame.
31485,
31485,Madame made no reply. Her bewildered calm began to break before the
31485,apparent necessity of saying or doing something. Not having a clear
31485,"perception of the fitting thing in either case, she took refuge in a"
31485,copious flood of tears.
31485,
31485,"Zephyr offered no impediment to the flow, either by word or act. He was"
31485,"not especially acquainted with the ways of women, but being a close"
31485,"observer of nature and an adept at reasoning from analogy, he assumed"
31485,"that a sudden storm meant equally sudden clearing, so he held his peace"
31485,"and, for once, his whistle."
31485,
31485,Zephyr's reasoning was correct. Madame's tears dried almost as suddenly
31485,"as they had started. Zephyr had filled a cup with coffee, and he"
31485,tendered it deferentially to Madame.
31485,
31485,"""A peaceful stomach favours a placid mind,"" he remarked, casually;"
31485,"""which is an old observation that doesn't show its age. From which I"
31485,"infer that it has a solid foundation of truth."""
31485,
31485,"Madame hesitatingly reached for the proffered coffee, then she thought"
31485,"better of it, and, much to Zephyr's surprise, again let loose the"
31485,"fountains of her tears. Zephyr glanced upward with a cocking eye, then"
31485,down the steep pass to where the broken line of rock dropped sheer into
31485,Rainbow Gulch where lay Pandora and the Blue Goose.
31485,
31485,"""About this time look for unsettled weather,"" he whispered to himself."
31485,Zephyr had dropped analogy and was reasoning from cold facts. He was
31485,thinking of Elise.
31485,
31485,"Tears often clear the mind, as showers the air, and Madame's tears, with"
31485,"Zephyr's calm, were rapidly having a salubrious effect. This time she"
31485,"not only reached for the coffee on her own initiative, but, what was"
31485,"more to the purpose, drank it. She even ate some of the food Zephyr"
31485,placed before her.
31485,
31485,Zephyr noted with approval.
31485,
31485,"""Rising barometer, with freshening winds, growing brisk, clearing"
31485,"weather."""
31485,
31485,Madame looked up at Zephyr's almost inaudible words.
31485,
31485,"""How?"" she ventured, timidly."
31485,
31485,"""That's a fair question,"" Zephyr remarked, composedly. ""The fact is, I"
31485,get used to talking to myself and answering a fool according to his
31485,"folly. It's hard sledding to keep up. You see, a fellow that gets into"
31485,his store clothes only once a year or so don't know where to hang his
31485,"thumbs."""
31485,
31485,"Madame looked somewhat puzzled, began a stammering reply, then, dropping"
31485,"her useless efforts, came to her point at once."
31485,
31485,"""It's about Elise."""
31485,
31485,Zephyr answered as directly as Madame had spoken.
31485,
31485,"""Is Elise in trouble?"""
31485,
31485,"""Yes. I don't know what to do."" Madame paused and looked expectantly at"
31485,Zephyr.
31485,
31485,"""Pierre wants her to marry that Morrison?"""
31485,
31485,Madame gave a sigh of relief. There was no surprise in her face.
31485,
31485,"""Pierre says she shall not go to school and learn to despise him and me."
31485,He says she will learn to be ashamed of us before her grand friends. Do
31485,"you think she will ever be ashamed of me?"" There was a yearning look in"
31485,the uncomplaining eyes.
31485,
31485,"Zephyr looked meditatively at the fire, pursed his lips, and,"
31485,"deliberately thrusting his hand into the bosom of his shirt, drew forth"
31485,"his harmonica. He softly blew forth a few bars of a plaintive melody,"
31485,"then, taking the instrument from his lips, began to speak, without"
31485,raising his eyes.
31485,
31485,"""If my memory serves me right, I used to know a little girl on a big"
31485,ranch who had a large following of beasts and birds that had got into
31485,"various kinds of trouble, owing to their limitations as such. I also"
31485,remember that that same little girl on several appropriate occasions
31485,banged hell--if you will excuse a bad word for the sake of good
31485,emphasis--out of two-legged beasts for abusing their superior kind. Who
31485,would fly at the devil to protect a broken-winged gosling. Who would
31485,coax rainbows out of alkali water and sweet-scented flowers out of hot
31485,sand. My more recent memory seems to put it up to me that this same
31485,"little girl, with more years on her head and a growing heart under her"
31485,"ribs, has sat up many nights with sick infants, and fought death from"
31485,"said infants to the great joy of their owners. From which I infer, if by"
31485,any chance said little girl should be lifted up into heaven and seated
31485,"at the right hand of God, much trouble would descend upon the Holy"
31485,"Family if Madame should want to be near her little Elise, and any of the"
31485,"said Holies should try to stand her off."""
31485,
31485,"Madame did not fully understand, but what did it matter? Zephyr was on"
31485,her side. Of that she was satisfied. She vaguely gleaned from his words
31485,"that, in his opinion, Elise would always love her and would never desert"
31485,her. She hugged this comforting thought close to her cramped soul.
31485,
31485,"""But,"" she began, hesitatingly, ""Pierre said that she should not go to"
31485,"school, that she should marry right away."""
31485,
31485,"""Pierre is a very hard shell with a very small kernel,"" remarked Zephyr."
31485,"""Which means that Pierre is going to do what he thinks is well for"
31485,"Elise. Elise has got a pretty big hold on Pierre."""
31485,
31485,"""But he promised her father that he would give back Elise to her"
31485,"friends, and now he says he won't."""
31485,
31485,"""Have you told Elise that Pierre is not her father?"""
31485,
31485,"""No; I dare not."""
31485,
31485,"""That's all right. Let me try to think out loud a little. The father and"
31485,mother of Elise ran away to marry. That is why her friends know nothing
31485,"of her. Her mother died before Elise was six months old, and her father"
31485,before she was a yearling. Pierre promised to get Elise back to her
31485,father's family. It wasn't just easy at that time to break through the
31485,mountains and Injuns to Denver. You and Pierre waited for better times.
31485,When better times came you both had grown very fond of Elise. A year or
31485,so would make no difference to those who did not know. Now Elise is
31485,sixteen. Pierre realizes that he must make a choice between now and
31485,never. He's got a very soft spot in his heart for Elise. It's the only
31485,"one he ever had, or ever will have. Elise isn't his. That doesn't make"
31485,very much difference. Pierre has never had any especial training in
31485,"giving up things he wants, simply because they don't belong to him. You"
31485,"haven't helped train him otherwise."" Zephyr glanced at Madame. Madame's"
31485,"cheeks suddenly glowed, then as suddenly paled. A faint thought of what"
31485,"might have been years ago came and went. Zephyr resumed: ""As long as"
31485,"Elise is unmarried, there is danger of his being compelled to give her"
31485,"up. Well,"" Zephyr's lips grew hard, ""you can set your mind at rest."
31485,"Elise isn't going to marry Morrison, and when the proper time comes,"
31485,"which will be soon, Pierre is going to give her up."""
31485,
31485,Madame had yet one more episode upon which she needed light. She told
31485,"Zephyr of Pierre's threatened attack, and of Elise's holding him off at"
31485,"the point of her revolver. She felt, but was not sure, that Elise by her"
31485,open defiance had only sealed her fate.
31485,
31485,Zephyr smiled appreciatively.
31485,
31485,"""She's got her father's grit and Pierre's example. Her sense is rattling"
31485,"round in her head, as her nonsense is outside of it. She'll do all right"
31485,"without help, if it comes to that; but it won't."""
31485,
31485,"Madame rose, as if to depart. Zephyr waved her to her seat."
31485,
31485,"""Not yet. You rest here for a while. It's a hard climb up here and a"
31485,hard climb down. I'll shake things up a little on my prospect. I'll be
31485,"back by dinner-time."""
31485,
31485,He picked up a hammer and drills and went still farther up the mountain.
31485,"Having reached the Inferno, he began his work. Perhaps he had no thought"
31485,of Jael or Sisera; but he smote his drill with a determined emphasis
31485,that indicated ill things for Pierre. Jael pinned the sleeping head of
31485,"Sisera to the earth. Sleeping or waking, resisting or acquiescent,"
31485,"Pierre's head was in serious danger, if it threatened Elise."
31485,
31485,"Zephyr loaded the hole and lighted the fuse, then started for the camp."
31485,A loud explosion startled Madame from the most peaceful repose she had
31485,enjoyed for many a day.
31485,
31485,After dinner Zephyr saw Madame safely down the worst of the trail.
31485,
31485,"""Pierre is not all bad,"" he remarked, at parting. ""You just _restez"
31485,tranquille_ and don't worry. It's a pretty thick fog that the sun can't
31485,"break through, and, furthermore, a fog being only limited, as it were,"
31485,"and the sun tolerably persistent, it's pretty apt to get on top at most"
31485,"unexpected seasons."""
31485,
31485,Madame completed the remainder of her journey with very different
31485,emotions from those with which she had begun it. She entered the back
31485,"door of the Blue Goose. Pierre was not in the room, as she had half"
31485,"expected, half feared. She looked around anxiously, then dropped into a"
31485,chair. The pendulum changed its swing. She was under the old influences
31485,again. Zephyr and the mountain-top were far away. A thousand questions
31485,struggled in her mind. Why had she not thought of them before? It was no
31485,use. Again she was groping for help. She recalled a few of Zephyr's
31485,words.
31485,
31485,"""Elise isn't going to marry Morrison, and Pierre's going to give her"
31485,"up."""
31485,
31485,They did not thrill her with hope. She could not make them do so by oft
31485,repeating. Confused recollections crowded these few words of hope. She
31485,"could not revivify them. She could only cling to them with blind,"
31485,"uncomprehending trust, as the praying mother clings to the leaden"
31485,crucifix.
31485,
31485,
31485,
31485,
31485,CHAPTER IX
31485,
31485,_The Meeting at the Blue Goose_
31485,
31485,
31485,"An algebraic formula is very fascinating, but at the same time it is"
31485,very dangerous. The oft-times repeated assumption that _x_ plus _y_
31485,equals _a_ leads ultimately to the fixed belief that a is an attainable
31485,"result, whatever values may be assigned to the other factors. If we"
31485,"assign concrete dollars to the abstract _x_ and _y_, _a_ theoretically"
31485,"becomes concrete dollars as well. But immediately we do this, another"
31485,"factor known as the personal equation calls for cards, and from then on"
31485,insists upon sitting in the game. Simple algebra no longer suffices;
31485,"calculus, differential as well as integral, enters into our problem, and"
31485,"if we can succeed in fencing out quaternions, to say nothing of the"
31485,"_nth_ dimension, we may consider ourselves fortunate."
31485,
31485,"Pierre was untrained in algebra, to say nothing of higher mathematics;"
31485,"but it is a legal maxim that ignorance of the law excuses no one, and"
31485,this dictum is equally applicable to natural and to human statutes.
31485,Pierre assumed very naturally that five dollars plus five dollars equals
31485,"ten dollars, and dollars were what he was after. He went even further."
31485,"Without stating the fact, he felt instinctively that, if he could tip"
31485,the one-legged plus to the more stable two-legged sign of
31485,"multiplication, the result would be twenty-five dollars instead of ten."
31485,"He knew that dollars added to, or multiplied by, dollars made wealth;"
31485,but he failed to comprehend that wealth was a variable term with no
31485,"definite, assignable value. In other words, he never knew, nor ever"
31485,"would know, when he had enough."
31485,
31485,Pierre had started in life with the questionable ambition of becoming
31485,"rich. As foreman on a ranch at five dollars a day and found, he was"
31485,reasonably contented with simple addition. On the sudden death of his
31485,"employer he was left in full charge, with no one to call him to account,"
31485,and addition became more frequent and with larger sums. His horizon
31485,"widened, the Rainbow mine was opened, and the little town of Pandora"
31485,"sprang into existence. Three hundred workmen, with unlimited thirst and"
31485,"a passion for gaming, suggested multiplication, and Pierre moved from"
31485,the ranch to the Blue Goose. Had he fixed upon a definition of wealth
31485,"and adhered to it, a few years at the Blue Goose would have left him"
31485,"satisfied. As it was, his ideas grew faster than his legitimate"
31485,opportunities. The miners were no more content with their wages than he
31485,"with his gains, and so it happened that an underground retort was added"
31485,to the above-ground bar and roulette. The bar and roulette had the
31485,sanction of law; the retort was existing in spite of it. The bar and
31485,"roulette took care of themselves, and incidentally of Pierre; but with"
31485,"the retort, the case was different. Pierre had to look out for himself"
31485,"as well as the furnace. As proprietor of a saloon, his garnered dollars"
31485,brought with them the protection of the nine points of the
31485,law--possession; the tenth was never in evidence.
31485,
31485,"As a vender of gold bullion, with its possession, the nine points made"
31485,"against rather than for him. As for the tenth, at its best it only"
31485,offered an opportunity for explanation which the law affords the most
31485,obviously guilty.
31485,
31485,Morrison allowed several days to pass after his interview with Luna
31485,before acquainting Pierre with the failure to land their plunder. The
31485,disclosure might have been delayed even longer had not Pierre made some
31485,indirect inquiries. Pierre had taken the disclosure in a very different
31485,"manner from what Morrison had expected. Morrison, as has been set forth,"
31485,"was a very slick bird, but he was not remarkable for his sagacity. His"
31485,"cunning had influenced him to repel, with an assumption of ignorance,"
31485,Luna's broad hints of guilty complicity; but his sagacity failed utterly
31485,to comprehend Pierre's more cunning silence. Pierre was actively
31485,"acquainted with Morrison's weak points, and while he ceased not to"
31485,flatter them he never neglected to gather rewards for his labour. If the
31485,fabled crow had had the wit to swallow his cheese before he began to
31485,sing he would at least have had a full stomach to console himself for
31485,"being duped. This is somewhat prognostical; but even so, it is not safe"
31485,to jump too far. It sometimes happens that the fox and the crow become
31485,so mutually engrossed as to forget the possibility of a man and a gun.
31485,
31485,"Late this particular evening Luna entered the Blue Goose, and having"
31485,"paid tribute at the bar, was guided by the knowing winks and nods of"
31485,"Morrison into Pierre's private club-room, where Morrison himself soon"
31485,followed.
31485,
31485,Morrison opened the game at once.
31485,
31485,"""That new supe at the Rainbow is getting pretty fly."" He apparently"
31485,addressed Pierre.
31485,
31485,"Pierre bowed, in smiling acquiescence."
31485,
31485,"""Our little game is going to come to an end pretty soon, too."""
31485,
31485,"""To what li'l game you refer?"" Pierre inquired, blandly. Pierre did not"
31485,mind talking frankly with one; with two he weighed his words.
31485,
31485,Morrison made an impatient gesture.
31485,
31485,"""You know. I told you about the old man's getting back that ore."""
31485,
31485,Pierre rubbed his hands softly.
31485,
31485,"""Meestaire Firmstone, he's smooth stuff, ver' smooth stuff."""
31485,
31485,"""He's getting too smooth,"" interrupted Luna. ""I don't mind a supe's"
31485,looking out for his company. That's what he's paid for. But when he
31485,"begins putting up games on the men, that's another matter, and I don't"
31485,"propose to stand it. Not for my part."""
31485,
31485,"""He's not bin populaire wiz ze boy?"" inquired Pierre."
31485,
31485,"""No."""
31485,
31485,Pierre chuckled softly.
31485,
31485,"""He keeps too much ze glass-eye on ze plate, on ze stamp, heh?"""
31485,
31485,"""That's not all."""
31485,
31485,"""No,"" Pierre continued; ""he mek ze sample; he mek ze assay, hall ze"
31485,"time."""
31485,
31485,"""That's not all, either. He----"""
31485,
31485,"""A--a--ah! He bin mek ze viseete in ze mill in ze night, all hour, any"
31485,"hour. Ze boy can't sleep, bin keep awake, bin keep ze han'--"" Pierre"
31485,"winked knowingly, making a scoop with his hand, and thrusting it into"
31485,his pocket.
31485,
31485,Luna grinned.
31485,
31485,"""At ze mine ze boy get two stick powdaire, four candle, all day, eh? No"
31485,"take ten, fifteen stick, ten, fifteen candle, use two, four, sell ze"
31485,"res'?"" Pierre again winked smilingly."
31485,
31485,"""You're sizing it up all right."""
31485,
31485,"""_Bien!_ I tol' you. Ze hol' man, he's bin hall right. I tol' you look"
31485,"out. Bimeby I tol' you again. Goslow. Da's hall."""
31485,
31485,Morrison was getting impatient.
31485,
31485,"""What's the use of barking our shins, climbing for last year's birds'"
31485,nests? The facts are just as I told you. The old man's getting too fly.
31485,"The boys are getting tired of it. The question is, how are we going to"
31485,"stop him? If we can't stop him can we get rid of him?"""
31485,
31485,"""I can tell you one way to stop him, and get rid of him at the same"
31485,"time,"" Luna broke in."
31485,
31485,"""How is that?"" asked Morrison."
31485,
31485,"""Cut the cable when he goes up on the tram."""
31485,
31485,"""Will you take the job?"" Morrison asked, sarcastically."
31485,
31485,Luna's enthusiasm waned under the question.
31485,
31485,"""Such things have happened."""
31485,
31485,"""Some odder tings also happens."" Pierre slipped an imaginary rope around"
31485,his neck.
31485,
31485,Morrison passed the remark and started in on a line of his own.
31485,
31485,"""I've been telling Luna and some of the other boys what I think. I don't"
31485,"mind their making a little on the side. It's no more than they deserve,"
31485,"and the company can stand it. It doesn't amount to much, anyway. But"
31485,what I do kick about is this everlasting spying around all the time.
31485,It's enough to make a thief out of an honest man. If you put a man on
31485,"his honour, he isn't going to sleep on shift, even if the supe doesn't"
31485,"come in on him, every hour of the night. Anyway, a supe ought to know"
31485,"when a man does a day's work. Isn't that so?"" He looked at Luna."
31485,
31485,"""That's right, every time."""
31485,
31485,"""Then there's another point. A man has some rights of his own, if he"
31485,does work for $3 a day. The old man is all the time posting notices at
31485,"the mine and at the mill. He tells men what days they can get their pay,"
31485,"and what days they can't. If a man quits, he's got to take a time-check"
31485,"that isn't worth face, till pay-day. Now what I want to know is this:"
31485,Haven't the men just as good a right to post notices as the company
31485,"has?"" Morrison was industriously addressing Pierre, but talking at Luna."
31485,"Pierre made no response, so Luna spoke instead."
31485,
31485,"""I've been thinking the same thing."""
31485,
31485,Morrison turned to Luna.
31485,
31485,"""Well, I'll tell you. You fellows don't know your rights. When you work"
31485,eight hours the company owes you three dollars. You have a right to your
31485,full pay any time you want to ask for it. Do you get it? Not much. The
31485,company says pay-day is the 15th of every month. You have nothing to say
31485,about it. You begin to work the first of one month. At the end of the
31485,month the company makes up the payroll. On the 15th you get pay for last
31485,"month's work. The 15th, suppose you want to quit. You ask for your time."
31485,Do you get your pay for the fifteen days? Not much. They give you a
31485,"time-check. If you'll wait thirty days you'll get a bank-check or cash,"
31485,"just as they choose. Suppose you want your money right away, do you get"
31485,"it?"" Morrison looked fixedly at Luna."
31485,
31485,Luna shook his head in reply.
31485,
31485,"""Of course not. What do you do? Why, you go to a bank, and if the"
31485,"company's good the bank will discount your check--one, two, three, or"
31485,"five per cent. Your time amounts to $60, less board. The bank gives you,"
31485,"instead of $60, $57, which means that you put in one hard day's work to"
31485,"get what's your due."""
31485,
31485,"""The law's done away with time-checks,"" objected Luna."
31485,
31485,"""Oh, yes, so it has. Says you must be paid in full."" Morrison called on"
31485,"all his sarcasm to add emphasis to his words. ""So the company complies"
31485,"with the law. It writes out a bank-check for $60, but dates it thirty"
31485,"days ahead, so the bank gets in its work, just the same."""
31485,
31485,Luna glanced cunningly from Morrison to Pierre.
31485,
31485,"""It strikes me that the Blue Goose isn't giving the bank a fair show. I"
31485,"never cashed in at the bank."""
31485,
31485,"""What time ze bank open, eh?"" Pierre asked, languidly."
31485,
31485,"""Ten to four."" Luna looked a trifle puzzled."
31485,
31485,"""_Bien!_ Sunday an' ze holiday?"" pursued Pierre."
31485,
31485,"""'Tain't open at all."""
31485,
31485,"""_Tres bien!_ Ze Blue Goose, she mek open hall ze time, day, night,"
31485,"Sunday, holiday."""
31485,
31485,"""Well, you get paid for it,"" answered Luna, doggedly."
31485,
31485,"""Oh, that isn't all,"" Morrison interrupted, impatiently. ""I just give"
31485,you this as one example. I can bring up a thousand. You know them as
31485,"well as I do. There's no use going over the whole wash."" There was no"
31485,"reply. Morrison went on, ""There's no use saying anything about short"
31485,"time, either. You keep your own time; but what does that amount to? You"
31485,"take what the company gives you. Of course, the law will take your time"
31485,before the company's; but what does that amount to? Just this: You're
31485,"two or three dollars shy on your time. You go to law about it, and"
31485,you'll get your two or three dollars; but it will cost you ten times as
31485,"much; besides, you'll be blacklisted."""
31485,
31485,It may appear that Morrison was training an able-bodied Gatling on a
31485,"very small corporal's guard, and so wasting his ammunition. The fact is,"
31485,"Morrison was an active dynamo to which Luna, as an exhausted battery,"
31485,was temporarily attached. Mr. Morrison felt very sure that if Luna were
31485,properly charged he would increase to a very large extent the radius of
31485,dynamic activity.
31485,
31485,Inwardly Pierre was growing a little restless over Morrison's zeal. It
31485,was perfectly true that in the matter of paying the men the company was
31485,enforcing an arbitrary rule that practically discounted by a small per
31485,cent. the men's wages; but the men had never objected. Understanding the
31485,"reason, they had never even considered it an injustice. There was no"
31485,"bank at Pandora, and it was not a very safe proceeding for a company,"
31485,"even, to carry a large amount of cash. Besides, the men knew very well"
31485,that the discount did not benefit the company in the least. An
31485,enforcement of the law would interfere with Pierre's business. If Pierre
31485,"found no butter on one side of his toast, he was accustomed to turn it"
31485,over and examine the other side before he made a row. Recalling the fact
31485,"that last impressions are the strongest, he proceeded to take a hand"
31485,himself. He turned blandly to Luna.
31485,
31485,"""How long you bin work in ze mill?"" he asked."
31485,
31485,"""About a year."""
31485,
31485,"""You get ze check every month?"""
31485,
31485,"""Why, yes; of course."""
31485,
31485,"""How much he bin discount?"""
31485,
31485,"""Nothing."""
31485,
31485,"""_Bien!_ You mek ze kick for noddings?"""
31485,
31485,"""I don't know about that,"" remarked Luna. ""The way I size it up, that's"
31485,"about all that's coming my way. It's kick or nothing."""
31485,
31485,There was a knock at the door.
31485,
31485,"""Come in,"" called Morrison."
31485,
31485,"The door swung open, and the mine foreman entered."
31485,
31485,"""Why, howdy, Jim? You're just the fellow we've been waiting for. How's"
31485,"things at the mine?"""
31485,
31485,"""Damned if I know!"" replied Jim, tossing his hat on the floor. ""The old"
31485,"man's in the mix-up, so I don't know how much I'm supposed to know."""
31485,
31485,"""What are you supposed to know?"" Morrison was asking leading questions."
31485,
31485,"""Well, for one thing, I'm supposed to know when a man's doing a day's"
31485,"work."""
31485,
31485,"""Well, don't you?"""
31485,
31485,"""Not according to the old man. He snoops around and tells me that this"
31485,"fellow's shirking, and to push him up; that that fellow's not timbering"
31485,"right, doesn't know his business, that I'd better fire him; that the"
31485,"gang driving on Four are soldiering, that I'd better contract it."""
31485,
31485,"""Contract it, eh?"""
31485,
31485,"""Yes."""
31485,
31485,"""Did you?"""
31485,
31485,"""I had to!"""
31485,
31485,"""How are the contractors making out?"""
31485,
31485,"""Kicking like steers; say they ain't making wages."""
31485,
31485,"""Who measures up?"""
31485,
31485,"""The old man, of course."""
31485,
31485,"""Uses his own tape and rod, eh?"""
31485,
31485,"""Yes. Why?"""
31485,
31485,"""Oh, nothing; only, if I were you, I'd just look over his measures. You"
31485,"never heard of tapes that measured thirteen inches to the foot, did you?"
31485,"Nor of rods that made a hole three feet, when it was four?"""
31485,
31485,"""What are you feeding us?"" the foreman asked, in surprise."
31485,
31485,"""Pap. You're an infant. So's the gang of you."""
31485,
31485,"""What do you mean?"""
31485,
31485,"""Just this."" Morrison looked wearied. ""Thirteen inches to the foot means"
31485,"eight and one-third feet to the hundred. That is, it's likely the"
31485,"contractors are doing one hundred and eight feet and four inches, and"
31485,getting pay for a hundred. No wonder they're kicking. That's $75 to the
31485,"good for the company."""
31485,
31485,"""I never thought of that,"" replied the foreman."
31485,
31485,"""I don't know that it's to be wondered at,"" answered Morrison. ""After a"
31485,"man's pounded steel all day and got his head full of powder smoke, he's"
31485,too tired and sick to think of anything. How are you coming on with the
31485,"organisation?"""
31485,
31485,"""Oh, all right. Most of the boys will come in all right. Some are"
31485,"standing off, though. Say they'd as soon be pinched by the company as"
31485,"bled by the union."""
31485,
31485,"""Oh, well, don't trouble them too much. We'll attend to them later on."
31485,It's going to be a bad climate for scabs when we get our working clothes
31485,"on."""
31485,
31485,"""It means a strike to get them out."""
31485,
31485,To this sentiment Luna acquiesced with an emphatic nod.
31485,
31485,"""Strike!"" ejaculated Morrison. ""That's just what we will do, and pretty"
31485,"soon, too!"" He was still smarting with the memory of Bennie's words."
31485,
31485,Pierre again took a hand.
31485,
31485,"""Who mek ze troub', heh? Meestaire Firmstone. I bin tol' you he's smooth"
31485,"stuff, ver' smooth stuff. You mek ze strike. _P'quoi?_ Mek Meestaire"
31485,"Firmstone quit, eh? _Bien!_ You mek ze strike, you mek Meestaire"
31485,Firmstone keep his job. _P'quoi?_ Ze company say Meestaire Firmstone one
31485,"good man; he mek ze boy kick. _Bien!_ Meester Firmstone, he stay."""
31485,
31485,"""He'll stay, anyway,"" growled Morrison, ""unless we can get him out."""
31485,
31485,Pierre shook his head softly.
31485,
31485,"""Ze strike mek him to stay."""
31485,
31485,"""What do you propose, then?"" asked Morrison, impatiently."
31485,
31485,"""Meestaire Jim at ze mine bin foreman. Meestaire Luna at ze mill bin"
31485,foreman. Slick men! Ver' slick men! An' two slick men bin ask hol'
31485,"Pierre, one hol' Frenchmans, how mek for Meestaire Firmstone ze troub'."""
31485,"Pierre shook his head deprecatingly. ""Mek one suppose. Mek suppose ze"
31485,mill all ze time broke down. Mek suppose ze mine raise hell. _Bien!_
31485,"Bimeby ze company say, 'Meestaire Firmstone bin no good.'"""
31485,
31485,"""Frenchy's hitting pay dirt all right,"" commented Luna. ""That's the"
31485,"stuff!"""
31485,
31485,Pierre rose to his feet excitedly.
31485,
31485,"""_Bien!_ Ze mill broke down and ze mine blow hup. Bimeby ze company say,"
31485,'Meestaire Firmstone mek _beaucoup_ ze troub' all ze time!' _Bien!_ Ze
31485,"steel get hin ze roll, ze stamp break, ze tram break, ze men kick. Hall"
31485,ze time Meestaire Firmstone mek ze explain. _Comment!_ 'Meestaire
31485,"Firmstone, you ain't bin fit for no superintend. Come hoff; we bin got"
31485,"anodder fel'.'"""
31485,
31485,Luna expressed his comprehension of Pierre's plan. He was seconded by
31485,the mine foreman. Morrison was not wholly enthusiastic; but he yielded.
31485,
31485,"""Well,"" he said, ""warm it up for him. We'll give it a try, anyway. I'd"
31485,"like to see that smooth-faced, glass-eyed company minion dancing on a"
31485,"hot iron."""
31485,
31485,The assembly broke up. The very next day the warming process began in
31485,earnest.
31485,
31485,
31485,
31485,
31485,CHAPTER X
31485,
31485,_Elise Goes Forth to Conquer_
31485,
31485,
31485,Elise had been environed by very plebeian surroundings. Being ignorant
